hour,power,driving,fraction,E_cap
448,3020.599293,4076.116499,0.041156841,146784.7981
449,4326.804393,4000.457724,0.058954394,146784.7981
450,7265.765868,3830.225481,0.098998888,146784.7981
451,15347.90992,3362.086811,0.209121246,146784.7981
452,31022.37112,2454.181512,0.42269188,146784.7981
453,42125.11447,1811.081925,0.573971079,146784.7981
454,49309.24252,1394.958663,0.67185762,146784.7981
455,57228.11093,936.2773397,0.779755284,146784.7981
456,63922.41207,548.5261182,0.870967742,146784.7981
457,65759.26299,442.130966,0.895995551,146784.7981
458,67596.11391,335.7358137,0.921023359,146784.7981
459,65473.53063,458.681323,0.892102336,146784.7981
460,64248.96335,529.6114245,0.87541713,146784.7981
461,63269.30952,586.3555057,0.862068966,146784.7981
462,62534.56915,628.9135666,0.852057842,146784.7981
463,60656.89932,737.6730555,0.82647386,146784.7981
464,55350.4411,1045.036829,0.754171301,146784.7981
465,46207.0054,1574.648253,0.629588432,146784.7981
466,25715.9129,2761.545285,0.350389321,146784.7981
467,12653.8619,3518.133034,0.172413793,146784.7981
468,7755.59278,3801.85344,0.10567297,146784.7981
469,6775.938955,3858.597521,0.092324805,146784.7981
470,2530.772381,4104.48854,0.034482759,146784.7981
471,2530.772381,4104.48854,0.034482759,146784.7981
472,3020.599293,4076.116499,0.041156841,146784.7981
473,4326.804393,4000.457724,0.058954394,146784.7981
474,7265.765868,3830.225481,0.098998888,146784.7981
475,15347.90992,3362.086811,0.209121246,146784.7981
476,31022.37112,2454.181512,0.42269188,146784.7981
477,42125.11447,1811.081925,0.573971079,146784.7981
478,49309.24252,1394.958663,0.67185762,146784.7981
479,57228.11093,936.2773397,0.779755284,146784.7981
480,63922.41207,548.5261182,0.870967742,146784.7981
481,65759.26299,442.130966,0.895995551,146784.7981
482,67596.11391,335.7358137,0.921023359,146784.7981
483,65473.53063,458.681323,0.892102336,146784.7981
484,64248.96335,529.6114245,0.87541713,146784.7981
485,63269.30952,586.3555057,0.862068966,146784.7981
486,62534.56915,628.9135666,0.852057842,146784.7981
487,60656.89932,737.6730555,0.82647386,146784.7981
488,55350.4411,1045.036829,0.754171301,146784.7981
489,46207.0054,1574.648253,0.629588432,146784.7981
490,25715.9129,2761.545285,0.350389321,146784.7981
491,12653.8619,3518.133034,0.172413793,146784.7981
492,7755.59278,3801.85344,0.10567297,146784.7981
493,6775.938955,3858.597521,0.092324805,146784.7981
494,2530.772381,4104.48854,0.034482759,146784.7981
495,2530.772381,4104.48854,0.034482759,146784.7981
496,3020.599293,4076.116499,0.041156841,146784.7981
497,4326.804393,4000.457724,0.058954394,146784.7981
498,7265.765868,3830.225481,0.098998888,146784.7981
499,15347.90992,3362.086811,0.209121246,146784.7981
500,31022.37112,2454.181512,0.42269188,146784.7981
501,42125.11447,1811.081925,0.573971079,146784.7981
502,49309.24252,1394.958663,0.67185762,146784.7981
503,57228.11093,936.2773397,0.779755284,146784.7981
504,63922.41207,548.5261182,0.870967742,146784.7981
505,65759.26299,442.130966,0.895995551,146784.7981
506,67596.11391,335.7358137,0.921023359,146784.7981
507,65473.53063,458.681323,0.892102336,146784.7981
