hour,power,driving,fraction,E_cap
423,1046.853704,1697.821211,0.034482759,60717.51481
424,1249.47055,1686.08512,0.041156841,60717.51481
425,1789.782138,1654.788877,0.058954394,60717.51481
426,3005.483214,1584.372329,0.098998888,60717.51481
427,6348.66117,1390.726822,0.209121246,60717.51481
428,12832.40024,1015.171899,0.42269188,60717.51481
429,17425.04874,749.1538294,0.573971079,60717.51481
430,20396.76248,577.02449,0.67185762,60717.51481
431,23672.40149,387.2910137,0.779755284,60717.51481
432,26441.49839,226.8977656,0.870967742,60717.51481
433,27201.31156,182.8874231,0.895995551,60717.51481
434,27961.12473,138.8770807,0.921023359,60717.51481
435,27083.1184,189.7334764,0.892102336,60717.51481
436,26576.57628,219.0737047,0.87541713,60717.51481
437,26171.34259,242.5458873,0.862068966,60717.51481
438,25867.41732,260.1500243,0.852057842,60717.51481
439,25090.71941,305.1383744,0.82647386,60717.51481
440,22895.70358,432.2793637,0.754171301,60717.51481
441,19113.52246,651.3530684,0.629588432,60717.51481
442,10637.38441,1142.312889,0.350389321,60717.51481
443,5234.268518,1455.275324,0.172413793,60717.51481
444,3208.10006,1572.636237,0.10567297,60717.51481
445,2802.866368,1596.10842,0.092324805,60717.51481
446,1046.853704,1697.821211,0.034482759,60717.51481
447,1046.853704,1697.821211,0.034482759,60717.51481
448,1249.47055,1686.08512,0.041156841,60717.51481
449,1789.782138,1654.788877,0.058954394,60717.51481
450,3005.483214,1584.372329,0.098998888,60717.51481
451,6348.66117,1390.726822,0.209121246,60717.51481
452,12832.40024,1015.171899,0.42269188,60717.51481
453,17425.04874,749.1538294,0.573971079,60717.51481
454,20396.76248,577.02449,0.67185762,60717.51481
455,23672.40149,387.2910137,0.779755284,60717.51481
456,26441.49839,226.8977656,0.870967742,60717.51481
457,27201.31156,182.8874231,0.895995551,60717.51481
458,27961.12473,138.8770807,0.921023359,60717.51481
459,27083.1184,189.7334764,0.892102336,60717.51481
460,26576.57628,219.0737047,0.87541713,60717.51481
461,26171.34259,242.5458873,0.862068966,60717.51481
462,25867.41732,260.1500243,0.852057842,60717.51481
463,25090.71941,305.1383744,0.82647386,60717.51481
464,22895.70358,432.2793637,0.754171301,60717.51481
465,19113.52246,651.3530684,0.629588432,60717.51481
466,10637.38441,1142.312889,0.350389321,60717.51481
467,5234.268518,1455.275324,0.172413793,60717.51481
468,3208.10006,1572.636237,0.10567297,60717.51481
469,2802.866368,1596.10842,0.092324805,60717.51481
470,1046.853704,1697.821211,0.034482759,60717.51481
471,1046.853704,1697.821211,0.034482759,60717.51481
472,1249.47055,1686.08512,0.041156841,60717.51481
473,1789.782138,1654.788877,0.058954394,60717.51481
474,3005.483214,1584.372329,0.098998888,60717.51481
475,6348.66117,1390.726822,0.209121246,60717.51481
476,12832.40024,1015.171899,0.42269188,60717.51481
477,17425.04874,749.1538294,0.573971079,60717.51481
478,20396.76248,577.02449,0.67185762,60717.51481
479,23672.40149,387.2910137,0.779755284,60717.51481
480,26441.49839,226.8977656,0.870967742,60717.51481
481,27201.31156,182.8874231,0.895995551,60717.51481
482,27961.12473,138.8770807,0.921023359,60717.51481
483,27083.1184,189.7334764,0.892102336,60717.51481
484,26576.57628,219.0737047,0.87541713,60717.51481
485,26171.34259,242.5458873,0.862068966,60717.51481
486,25867.41732,260.1500243,0.852057842,60717.51481
487,25090.71941,305.1383744,0.82647386,60717.51481
488,22895.70358,432.2793637,0.754171301,60717.51481
489,19113.52246,651.3530684,0.629588432,60717.51481
490,10637.38441,1142.312889,0.350389321,60717.51481
491,5234.268518,1455.275324,0.172413793,60717.51481
492,3208.10006,1572.636237,0.10567297,60717.51481
493,2802.866368,1596.10842,0.092324805,60717.51481
494,1046.853704,1697.821211,0.034482759,60717.51481
495,1046.853704,1697.821211,0.034482759,60717.51481
496,1249.47055,1686.08512,0.041156841,60717.51481
497,1789.782138,1654.788877,0.058954394,60717.51481
498,3005.483214,1584.372329,0.098998888,60717.51481
499,6348.66117,1390.726822,0.209121246,60717.51481
500,12832.40024,1015.171899,0.42269188,60717.51481
501,17425.04874,749.1538294,0.573971079,60717.51481
502,20396.76248,577.02449,0.67185762,60717.51481
503,23672.40149,387.2910137,0.779755284,60717.51481
504,26441.49839,226.8977656,0.870967742,60717.51481
505,27201.31156,182.8874231,0.895995551,60717.51481
506,27961.12473,138.8770807,0.921023359,60717.51481
507,27083.1184,189.7334764,0.892102336,60717.51481
508,26576.57628,219.0737047,0.87541713,60717.51481
509,26171.34259,242.5458873,0.862068966,60717.51481
510,25867.41732,260.1500243,0.852057842,60717.51481
511,25090.71941,305.1383744,0.82647386,60717.51481
512,22895.70358,432.2793637,0.754171301,60717.51481
513,19113.52246,651.3530684,0.629588432,60717.51481
514,10637.38441,1142.312889,0.350389321,60717.51481
515,5234.268518,1455.275324,0.172413793,60717.51481
516,3208.10006,1572.636237,0.10567297,60717.51481
517,2802.866368,1596.10842,0.092324805,60717.51481
518,1046.853704,1697.821211,0.034482759,60717.51481
519,1046.853704,1697.821211,0.034482759,60717.51481
520,1249.47055,1686.08512,0.041156841,60717.51481
521,1789.782138,1654.788877,0.058954394,60717.51481
522,3005.483214,1584.372329,0.098998888,60717.51481
523,6348.66117,1390.726822,0.209121246,60717.51481
524,12832.40024,1015.171899,0.42269188,60717.51481
525,17425.04874,749.1538294,0.573971079,60717.51481
526,20396.76248,577.02449,0.67185762,60717.51481
527,23672.40149,387.2910137,0.779755284,60717.51481
528,26441.49839,226.8977656,0.870967742,60717.51481
529,27201.31156,182.8874231,0.895995551,60717.51481
530,27961.12473,138.8770807,0.921023359,60717.51481
531,27083.1184,189.7334764,0.892102336,60717.51481
532,26576.57628,219.0737047,0.87541713,60717.51481
533,26171.34259,242.5458873,0.862068966,60717.51481
534,25867.41732,260.1500243,0.852057842,60717.51481
535,25090.71941,305.1383744,0.82647386,60717.51481
536,22895.70358,432.2793637,0.754171301,60717.51481
