,average CF
b'20131006030000',0
b'20131006040000',0
b'20131006050000',0
b'20131006060000',0
b'20131006070000',0
b'20131006080000',0
b'20131006090000',0
b'20131006100000',0
b'20131006110000',0
b'20131006120000',0
b'20131006130000',0
b'20131006140000',0
b'20131006150000',0
b'20131006160000',0
b'20131006170000',0
b'20131006180000',0
b'20131006190000',0
b'20131006200000',0
b'20131006210000',0
b'20131006220000',0
b'20131006230000',0
b'20131007000000',0
b'20131007010000',0
b'20131007020000',0
b'20131007030000',0
b'20131007040000',0
b'20131007050000',0
b'20131007060000',0
b'20131007070000',0
b'20131007080000',0
b'20131007090000',0
b'20131007100000',0
b'20131007110000',0
b'20131007120000',0
b'20131007130000',0
b'20131007140000',0
b'20131007150000',0
b'20131007160000',0
b'20131007170000',0
b'20131007180000',0
b'20131007190000',0
b'20131007200000',0
b'20131007210000',0
b'20131007220000',0
b'20131007230000',0
b'20131008000000',0
b'20131008010000',0
b'20131008020000',0
b'20131008030000',0
b'20131008040000',0
b'20131008050000',0
b'20131008060000',0
b'20131008070000',0
b'20131008080000',0
b'20131008090000',0
b'20131008100000',0
b'20131008110000',0
b'20131008120000',0
b'20131008130000',0
b'20131008140000',0
b'20131008150000',0
b'20131008160000',0
b'20131008170000',0
b'20131008180000',0
b'20131008190000',0
b'20131008200000',0
b'20131008210000',0
b'20131008220000',0
b'20131008230000',0
b'20131009000000',0
b'20131009010000',0
b'20131009020000',0
b'20131009030000',0
b'20131009040000',0
b'20131009050000',0
b'20131009060000',0
b'20131009070000',0
b'20131009080000',0
b'20131009090000',0
b'20131009100000',0
b'20131009110000',0
b'20131009120000',0
b'20131009130000',0
b'20131009140000',0
b'20131009150000',0
b'20131009160000',0
b'20131009170000',0
b'20131009180000',0
b'20131009190000',0
b'20131009200000',0
b'20131009210000',0
b'20131009220000',0
b'20131009230000',0
b'20131010000000',0
b'20131010010000',0
b'20131010020000',0
b'20131010030000',0
b'20131010040000',0
b'20131010050000',0
b'20131010060000',0
b'20131010070000',0
b'20131010080000',0
b'20131010090000',0
b'20131010100000',0
b'20131010110000',0
b'20131010120000',0
b'20131010130000',0
b'20131010140000',0
b'20131010150000',0
b'20131010160000',0
b'20131010170000',0
b'20131010180000',0
b'20131010190000',0
b'20131010200000',0
b'20131010210000',0
b'20131010220000',0
b'20131010230000',0
b'20131011000000',0
b'20131011010000',0
b'20131011020000',0
b'20131011030000',0
b'20131011040000',0
b'20131011050000',0
b'20131011060000',0
b'20131011070000',0
b'20131011080000',0
b'20131011090000',0
b'20131011100000',0
b'20131011110000',0
b'20131011120000',0
b'20131011130000',0
b'20131011140000',0
b'20131011150000',0
b'20131011160000',0
b'20131011170000',0
b'20131011180000',0
b'20131011190000',0
b'20131011200000',0
b'20131011210000',0
b'20131011220000',0
b'20131011230000',0
b'20131012000000',0
b'20131012010000',0
b'20131012020000',0
b'20131012030000',0
b'20131012040000',0
b'20131012050000',0
b'20131012060000',0
b'20131012070000',0
b'20131012080000',0
b'20131012090000',0
b'20131012100000',0
b'20131012110000',0
b'20131012120000',0
b'20131012130000',0
b'20131012140000',0
b'20131012150000',0
b'20131012160000',0
b'20131012170000',0
b'20131012180000',0
b'20131012190000',0
b'20131012200000',0
b'20131012210000',0
b'20131012220000',0
b'20131012230000',0
b'20131013000000',0
b'20131013010000',0
b'20131013020000',0
b'20131013030000',0
b'20131013040000',0
b'20131013050000',0
b'20131013060000',0
b'20131013070000',0
b'20131013080000',0
b'20131013090000',0
b'20131013100000',0
b'20131013110000',0
b'20131013120000',0
b'20131013130000',0
b'20131013140000',0
b'20131013150000',0
b'20131013160000',0
b'20131013170000',0
b'20131013180000',0
b'20131013190000',0
b'20131013200000',0
b'20131013210000',0
b'20131013220000',0
b'20131013230000',0
b'20131014000000',0
b'20131014010000',0
b'20131014020000',0
b'20131014030000',0
b'20131014040000',0
b'20131014050000',0
b'20131014060000',0
b'20131014070000',0
b'20131014080000',0
b'20131014090000',0
b'20131014100000',0
b'20131014110000',0
b'20131014120000',0
b'20131014130000',0
b'20131014140000',0
b'20131014150000',0
b'20131014160000',0
b'20131014170000',0
b'20131014180000',0
b'20131014190000',0
b'20131014200000',0
b'20131014210000',0
b'20131014220000',0
b'20131014230000',0
b'20131015000000',0
b'20131015010000',0
b'20131015020000',0
b'20131015030000',0
b'20131015040000',0
b'20131015050000',0
b'20131015060000',0
b'20131015070000',0
b'20131015080000',0
b'20131015090000',0
b'20131015100000',0
b'20131015110000',0
b'20131015120000',0
b'20131015130000',0
b'20131015140000',0
b'20131015150000',0
b'20131015160000',0
b'20131015170000',0
b'20131015180000',0
b'20131015190000',0
b'20131015200000',0
b'20131015210000',0
b'20131015220000',0
b'20131015230000',0
b'20131016000000',0
b'20131016010000',0
b'20131016020000',0
b'20131016030000',0
b'20131016040000',0
b'20131016050000',0
b'20131016060000',0
b'20131016070000',0
b'20131016080000',0
b'20131016090000',0
b'20131016100000',0
b'20131016110000',0
b'20131016120000',0
b'20131016130000',0
b'20131016140000',0
b'20131016150000',0
b'20131016160000',0
b'20131016170000',0
b'20131016180000',0
b'20131016190000',0
b'20131016200000',0
b'20131016210000',0
b'20131016220000',0
b'20131016230000',0
b'20131017000000',0
b'20131017010000',0
b'20131017020000',0
b'20131017030000',0
b'20131017040000',0
b'20131017050000',0
b'20131017060000',0
b'20131017070000',0
b'20131017080000',0
b'20131017090000',0
b'20131017100000',0
b'20131017110000',0
b'20131017120000',0
b'20131017130000',0
b'20131017140000',0
b'20131017150000',0
b'20131017160000',0
b'20131017170000',0
b'20131017180000',0
b'20131017190000',0
b'20131017200000',0
b'20131017210000',0
b'20131017220000',0
b'20131017230000',0
b'20131018000000',0
b'20131018010000',0
b'20131018020000',0
b'20131018030000',0
b'20131018040000',0
b'20131018050000',0
b'20131018060000',0
b'20131018070000',0
b'20131018080000',0
b'20131018090000',0
b'20131018100000',0
b'20131018110000',0
b'20131018120000',0
b'20131018130000',0
b'20131018140000',0
b'20131018150000',0
b'20131018160000',0
b'20131018170000',0
b'20131018180000',0
b'20131018190000',0
b'20131018200000',0
b'20131018210000',0
b'20131018220000',0
b'20131018230000',0
b'20131019000000',0
b'20131019010000',0
b'20131019020000',0
b'20131019030000',0
b'20131019040000',0
b'20131019050000',0
b'20131019060000',0
b'20131019070000',0
b'20131019080000',0
b'20131019090000',0
b'20131019100000',0
b'20131019110000',0
b'20131019120000',0
b'20131019130000',0
b'20131019140000',0
b'20131019150000',0
b'20131019160000',0
b'20131019170000',0
b'20131019180000',0
b'20131019190000',0
b'20131019200000',0
b'20131019210000',0
b'20131019220000',0
b'20131019230000',0
b'20131020000000',0
b'20131020010000',0
b'20131020020000',0
b'20131020030000',0
b'20131020040000',0
b'20131020050000',0
b'20131020060000',0
b'20131020070000',0
b'20131020080000',0
b'20131020090000',0
b'20131020100000',0
b'20131020110000',0
b'20131020120000',0
b'20131020130000',0
b'20131020140000',0
b'20131020150000',0
b'20131020160000',0
b'20131020170000',0
b'20131020180000',0
b'20131020190000',0
b'20131020200000',0
b'20131020210000',0
b'20131020220000',0
b'20131020230000',0
b'20131021000000',0
b'20131021010000',0
b'20131021020000',0
b'20131021030000',0
b'20131021040000',0
b'20131021050000',0
b'20131021060000',0
b'20131021070000',0
b'20131021080000',0
b'20131021090000',0
b'20131021100000',0
b'20131021110000',0
b'20131021120000',0
b'20131021130000',0
b'20131021140000',0
b'20131021150000',0
b'20131021160000',0
b'20131021170000',0
b'20131021180000',0
b'20131021190000',0
b'20131021200000',0
b'20131021210000',0
b'20131021220000',0
b'20131021230000',0
b'20131022000000',0
b'20131022010000',0
b'20131022020000',0
b'20131022030000',0
b'20131022040000',0
b'20131022050000',0
b'20131022060000',0
b'20131022070000',0
b'20131022080000',0
b'20131022090000',0
b'20131022100000',0
b'20131022110000',0
b'20131022120000',0
b'20131022130000',0
b'20131022140000',0
b'20131022150000',0
b'20131022160000',0
b'20131022170000',0
b'20131022180000',0
b'20131022190000',0
b'20131022200000',0
b'20131022210000',0
b'20131022220000',0
b'20131022230000',0
b'20131023000000',0
b'20131023010000',0
b'20131023020000',0
b'20131023030000',0
b'20131023040000',0
b'20131023050000',0
b'20131023060000',0
b'20131023070000',0
b'20131023080000',0
b'20131023090000',0
b'20131023100000',0
b'20131023110000',0
b'20131023120000',0
b'20131023130000',0
b'20131023140000',0
b'20131023150000',0
b'20131023160000',0
b'20131023170000',0
b'20131023180000',0
b'20131023190000',0
b'20131023200000',0
b'20131023210000',0
b'20131023220000',0
b'20131023230000',0
b'20131024000000',0
b'20131024010000',0
b'20131024020000',0
b'20131024030000',0
b'20131024040000',0
b'20131024050000',0
b'20131024060000',0
b'20131024070000',0
b'20131024080000',0
b'20131024090000',0
b'20131024100000',0
b'20131024110000',0
b'20131024120000',0
b'20131024130000',0
b'20131024140000',0
b'20131024150000',0
b'20131024160000',0
b'20131024170000',0
b'20131024180000',0
b'20131024190000',0
b'20131024200000',0
b'20131024210000',0
b'20131024220000',0
b'20131024230000',0
b'20131025000000',0
b'20131025010000',0
b'20131025020000',0
b'20131025030000',0
b'20131025040000',0
b'20131025050000',0
b'20131025060000',0
b'20131025070000',0
b'20131025080000',0
b'20131025090000',0
b'20131025100000',0
b'20131025110000',0
b'20131025120000',0
b'20131025130000',0
b'20131025140000',0
b'20131025150000',0
b'20131025160000',0
b'20131025170000',0
b'20131025180000',0
b'20131025190000',0
b'20131025200000',0
b'20131025210000',0
b'20131025220000',0
b'20131025230000',0
b'20131026000000',0
b'20131026010000',0
b'20131026020000',0
b'20131026030000',0
b'20131026040000',0
b'20131026050000',0
b'20131026060000',0
b'20131026070000',0
b'20131026080000',0
b'20131026090000',0
b'20131026100000',0
b'20131026110000',0
b'20131026120000',0
b'20131026130000',0
b'20131026140000',0
b'20131026150000',0
b'20131026160000',0
b'20131026170000',0
b'20131026180000',0
b'20131026190000',0
b'20131026200000',0
b'20131026210000',0
b'20131026220000',0
b'20131026230000',0
b'20131027000000',0
b'20131027010000',0
b'20131027020000',0
b'20131027030000',0
b'20131027040000',0
b'20131027050000',0
b'20131027060000',0
b'20131027070000',0
b'20131027080000',0
b'20131027090000',0
b'20131027100000',0
b'20131027110000',0
b'20131027120000',0
b'20131027130000',0
b'20131027140000',0
b'20131027150000',0
b'20131027160000',0
b'20131027170000',0
b'20131027180000',0
b'20131027190000',0
b'20131027200000',0
b'20131027210000',0
b'20131027220000',0
b'20131027230000',0
b'20131028000000',0
b'20131028010000',0
b'20131028020000',0
b'20131028030000',0
b'20131028040000',0
b'20131028050000',0
b'20131028060000',0
b'20131028070000',0
b'20131028080000',0
b'20131028090000',0
b'20131028100000',0
b'20131028110000',0
b'20131028120000',0
b'20131028130000',0
b'20131028140000',0
b'20131028150000',0
b'20131028160000',0
b'20131028170000',0
b'20131028180000',0
b'20131028190000',0
b'20131028200000',0
b'20131028210000',0
b'20131028220000',0
b'20131028230000',0
b'20131029000000',0
b'20131029010000',0
b'20131029020000',0
b'20131029030000',0
b'20131029040000',0
b'20131029050000',0
b'20131029060000',0
b'20131029070000',0
b'20131029080000',0
b'20131029090000',0
b'20131029100000',0
b'20131029110000',0
b'20131029120000',0
b'20131029130000',0
b'20131029140000',0
b'20131029150000',0
b'20131029160000',0
b'20131029170000',0
b'20131029180000',0
b'20131029190000',0
b'20131029200000',0
b'20131029210000',0
b'20131029220000',0
b'20131029230000',0
b'20131030000000',0
b'20131030010000',0
b'20131030020000',0
b'20131030030000',0
b'20131030040000',0
b'20131030050000',0
b'20131030060000',0
b'20131030070000',0
b'20131030080000',0
b'20131030090000',0
b'20131030100000',0
b'20131030110000',0
b'20131030120000',0
b'20131030130000',0
b'20131030140000',0
b'20131030150000',0
b'20131030160000',0
b'20131030170000',0
b'20131030180000',0
b'20131030190000',0
b'20131030200000',0
b'20131030210000',0
b'20131030220000',0
b'20131030230000',0
b'20131031000000',0
b'20131031010000',0
b'20131031020000',0
b'20131031030000',0
b'20131031040000',0
b'20131031050000',0
b'20131031060000',0
b'20131031070000',0
b'20131031080000',0
b'20131031090000',0
b'20131031100000',0
b'20131031110000',0
b'20131031120000',0
b'20131031130000',0
b'20131031140000',0
b'20131031150000',0
b'20131031160000',0
b'20131031170000',0
b'20131031180000',0
b'20131031190000',0
b'20131031200000',0
b'20131031210000',0
b'20131031220000',0
b'20131031230000',0
b'20131101000000',0
b'20131101010000',0
b'20131101020000',0
b'20131101030000',0
b'20131101040000',0
b'20131101050000',0
b'20131101060000',0
b'20131101070000',0
b'20131101080000',0
b'20131101090000',0
b'20131101100000',0
b'20131101110000',0
b'20131101120000',0
b'20131101130000',0
b'20131101140000',0
b'20131101150000',0
b'20131101160000',0
b'20131101170000',0
b'20131101180000',0
b'20131101190000',0
b'20131101200000',0
b'20131101210000',0
b'20131101220000',0
b'20131101230000',0
b'20131102000000',0
b'20131102010000',0
b'20131102020000',0
b'20131102030000',0
b'20131102040000',0
b'20131102050000',0
b'20131102060000',0
b'20131102070000',0
b'20131102080000',0
b'20131102090000',0
b'20131102100000',0
b'20131102110000',0
b'20131102120000',0
b'20131102130000',0
b'20131102140000',0
b'20131102150000',0
b'20131102160000',0
b'20131102170000',0
b'20131102180000',0
b'20131102190000',0
b'20131102200000',0
b'20131102210000',0
b'20131102220000',0
b'20131102230000',0
b'20131103000000',0
b'20131103010000',0
b'20131103020000',0
b'20131103030000',0
b'20131103040000',0
b'20131103050000',0
b'20131103060000',0
b'20131103070000',0
b'20131103080000',0
b'20131103090000',0
b'20131103100000',0
b'20131103110000',0
b'20131103120000',0
b'20131103130000',0
b'20131103140000',0
b'20131103150000',0
b'20131103160000',0
b'20131103170000',0
b'20131103180000',0
b'20131103190000',0
b'20131103200000',0
b'20131103210000',0
b'20131103220000',0
b'20131103230000',0
b'20131104000000',0
b'20131104010000',0
b'20131104020000',0
b'20131104030000',0
b'20131104040000',0
b'20131104050000',0
b'20131104060000',0
b'20131104070000',0
b'20131104080000',0
b'20131104090000',0
b'20131104100000',0
b'20131104110000',0
b'20131104120000',0
b'20131104130000',0
b'20131104140000',0
b'20131104150000',0
b'20131104160000',0
b'20131104170000',0
b'20131104180000',0
b'20131104190000',0
b'20131104200000',0
b'20131104210000',0
b'20131104220000',0
b'20131104230000',0
b'20131105000000',0
b'20131105010000',0
b'20131105020000',0
b'20131105030000',0
b'20131105040000',0
b'20131105050000',0
b'20131105060000',0
b'20131105070000',0
b'20131105080000',0
b'20131105090000',0
b'20131105100000',0
b'20131105110000',0
b'20131105120000',0
b'20131105130000',0
b'20131105140000',0
b'20131105150000',0
b'20131105160000',0
b'20131105170000',0
b'20131105180000',0
b'20131105190000',0
b'20131105200000',0
b'20131105210000',0
b'20131105220000',0
b'20131105230000',0
b'20131106000000',0
b'20131106010000',0
b'20131106020000',0
