hour,power,driving,fraction,E_cap
327,5716.265558,9270.824453,0.034482759,331543.4024
328,6822.639537,9206.740413,0.041156841,331543.4024
329,9772.970147,9035.849639,0.058954394,331543.4024
330,16411.21402,8651.345399,0.098998888,331543.4024
331,34666.38467,7593.958739,0.209121246,331543.4024
332,70070.352,5543.26946,0.42269188,331543.4024
333,95148.16219,4090.697886,0.573971079,331543.4024
334,111374.9805,3150.798633,0.67185762,331543.4024
335,129261.3599,2114.77332,0.779755284,331543.4024
336,144381.8043,1238.958107,0.870967742,331543.4024
337,148530.7067,998.6429566,0.895995551,331543.4024
338,152679.6091,758.3278066,0.921023359,331543.4024
339,147885.3219,1036.025313,0.892102336,331543.4024
340,145119.3869,1196.235413,0.87541713,331543.4024
341,142906.6389,1324.403493,0.862068966,331543.4024
342,141247.078,1420.529553,0.852057842,331543.4024
343,137005.9777,1666.18504,0.82647386,331543.4024
344,125020.2596,2360.428806,0.754171301,331543.4024
345,104367.9453,3556.66422,0.629588432,331543.4024
346,58084.6339,6237.513226,0.350389321,331543.4024
347,28581.32779,7946.420959,0.172413793,331543.4024
348,17517.588,8587.261359,0.10567297,331543.4024
349,15304.84004,8715.429439,0.092324805,331543.4024
350,5716.265558,9270.824453,0.034482759,331543.4024
351,5716.265558,9270.824453,0.034482759,331543.4024
352,6822.639537,9206.740413,0.041156841,331543.4024
353,9772.970147,9035.849639,0.058954394,331543.4024
354,16411.21402,8651.345399,0.098998888,331543.4024
355,34666.38467,7593.958739,0.209121246,331543.4024
356,70070.352,5543.26946,0.42269188,331543.4024
357,95148.16219,4090.697886,0.573971079,331543.4024
358,111374.9805,3150.798633,0.67185762,331543.4024
359,129261.3599,2114.77332,0.779755284,331543.4024
360,144381.8043,1238.958107,0.870967742,331543.4024
361,148530.7067,998.6429566,0.895995551,331543.4024
362,152679.6091,758.3278066,0.921023359,331543.4024
363,147885.3219,1036.025313,0.892102336,331543.4024
364,145119.3869,1196.235413,0.87541713,331543.4024
365,142906.6389,1324.403493,0.862068966,331543.4024
366,141247.078,1420.529553,0.852057842,331543.4024
367,137005.9777,1666.18504,0.82647386,331543.4024
368,125020.2596,2360.428806,0.754171301,331543.4024
369,104367.9453,3556.66422,0.629588432,331543.4024
370,58084.6339,6237.513226,0.350389321,331543.4024
371,28581.32779,7946.420959,0.172413793,331543.4024
372,17517.588,8587.261359,0.10567297,331543.4024
373,15304.84004,8715.429439,0.092324805,331543.4024
374,5716.265558,9270.824453,0.034482759,331543.4024
375,5716.265558,9270.824453,0.034482759,331543.4024
376,6822.639537,9206.740413,0.041156841,331543.4024
377,9772.970147,9035.849639,0.058954394,331543.4024
378,16411.21402,8651.345399,0.098998888,331543.4024
379,34666.38467,7593.958739,0.209121246,331543.4024
380,70070.352,5543.26946,0.42269188,331543.4024
381,95148.16219,4090.697886,0.573971079,331543.4024
382,111374.9805,3150.798633,0.67185762,331543.4024
383,129261.3599,2114.77332,0.779755284,331543.4024
384,144381.8043,1238.958107,0.870967742,331543.4024
385,148530.7067,998.6429566,0.895995551,331543.4024
386,152679.6091,758.3278066,0.921023359,331543.4024
387,147885.3219,1036.025313,0.892102336,331543.4024
388,145119.3869,1196.235413,0.87541713,331543.4024
389,142906.6389,1324.403493,0.862068966,331543.4024
390,141247.078,1420.529553,0.852057842,331543.4024
391,137005.9777,1666.18504,0.82647386,331543.4024
392,125020.2596,2360.428806,0.754171301,331543.4024
393,104367.9453,3556.66422,0.629588432,331543.4024
394,58084.6339,6237.513226,0.350389321,331543.4024
395,28581.32779,7946.420959,0.172413793,331543.4024
396,17517.588,8587.261359,0.10567297,331543.4024
397,15304.84004,8715.429439,0.092324805,331543.4024
398,5716.265558,9270.824453,0.034482759,331543.4024
399,5716.265558,9270.824453,0.034482759,331543.4024
400,6822.639537,9206.740413,0.041156841,331543.4024
401,9772.970147,9035.849639,0.058954394,331543.4024
402,16411.21402,8651.345399,0.098998888,331543.4024
403,34666.38467,7593.958739,0.209121246,331543.4024
404,70070.352,5543.26946,0.42269188,331543.4024
405,95148.16219,4090.697886,0.573971079,331543.4024
406,111374.9805,3150.798633,0.67185762,331543.4024
407,129261.3599,2114.77332,0.779755284,331543.4024
408,144381.8043,1238.958107,0.870967742,331543.4024
409,148530.7067,998.6429566,0.895995551,331543.4024
410,152679.6091,758.3278066,0.921023359,331543.4024
411,147885.3219,1036.025313,0.892102336,331543.4024
412,145119.3869,1196.235413,0.87541713,331543.4024
413,142906.6389,1324.403493,0.862068966,331543.4024
414,141247.078,1420.529553,0.852057842,331543.4024
415,137005.9777,1666.18504,0.82647386,331543.4024
416,125020.2596,2360.428806,0.754171301,331543.4024
417,104367.9453,3556.66422,0.629588432,331543.4024
418,58084.6339,6237.513226,0.350389321,331543.4024
419,28581.32779,7946.420959,0.172413793,331543.4024
420,17517.588,8587.261359,0.10567297,331543.4024
421,15304.84004,8715.429439,0.092324805,331543.4024
422,5716.265558,9270.824453,0.034482759,331543.4024
423,5716.265558,9270.824453,0.034482759,331543.4024
424,6822.639537,9206.740413,0.041156841,331543.4024
425,9772.970147,9035.849639,0.058954394,331543.4024
426,16411.21402,8651.345399,0.098998888,331543.4024
427,34666.38467,7593.958739,0.209121246,331543.4024
428,70070.352,5543.26946,0.42269188,331543.4024
429,95148.16219,4090.697886,0.573971079,331543.4024
430,111374.9805,3150.798633,0.67185762,331543.4024
431,129261.3599,2114.77332,0.779755284,331543.4024
432,144381.8043,1238.958107,0.870967742,331543.4024
433,148530.7067,998.6429566,0.895995551,331543.4024
434,152679.6091,758.3278066,0.921023359,331543.4024
435,147885.3219,1036.025313,0.892102336,331543.4024
436,145119.3869,1196.235413,0.87541713,331543.4024
437,142906.6389,1324.403493,0.862068966,331543.4024
438,141247.078,1420.529553,0.852057842,331543.4024
439,137005.9777,1666.18504,0.82647386,331543.4024
440,125020.2596,2360.428806,0.754171301,331543.4024
441,104367.9453,3556.66422,0.629588432,331543.4024
442,58084.6339,6237.513226,0.350389321,331543.4024
443,28581.32779,7946.420959,0.172413793,331543.4024
444,17517.588,8587.261359,0.10567297,331543.4024
445,15304.84004,8715.429439,0.092324805,331543.4024
446,5716.265558,9270.824453,0.034482759,331543.4024
447,5716.265558,9270.824453,0.034482759,331543.4024
448,6822.639537,9206.740413,0.041156841,331543.4024
449,9772.970147,9035.849639,0.058954394,331543.4024
450,16411.21402,8651.345399,0.098998888,331543.4024
451,34666.38467,7593.958739,0.209121246,331543.4024
452,70070.352,5543.26946,0.42269188,331543.4024
453,95148.16219,4090.697886,0.573971079,331543.4024
454,111374.9805,3150.798633,0.67185762,331543.4024
455,129261.3599,2114.77332,0.779755284,331543.4024
456,144381.8043,1238.958107,0.870967742,331543.4024
457,148530.7067,998.6429566,0.895995551,331543.4024
458,152679.6091,758.3278066,0.921023359,331543.4024
459,147885.3219,1036.025313,0.892102336,331543.4024
460,145119.3869,1196.235413,0.87541713,331543.4024
461,142906.6389,1324.403493,0.862068966,331543.4024
462,141247.078,1420.529553,0.852057842,331543.4024
463,137005.9777,1666.18504,0.82647386,331543.4024
464,125020.2596,2360.428806,0.754171301,331543.4024
465,104367.9453,3556.66422,0.629588432,331543.4024
466,58084.6339,6237.513226,0.350389321,331543.4024
467,28581.32779,7946.420959,0.172413793,331543.4024
468,17517.588,8587.261359,0.10567297,331543.4024
469,15304.84004,8715.429439,0.092324805,331543.4024
470,5716.265558,9270.824453,0.034482759,331543.4024
471,5716.265558,9270.824453,0.034482759,331543.4024
472,6822.639537,9206.740413,0.041156841,331543.4024
473,9772.970147,9035.849639,0.058954394,331543.4024
474,16411.21402,8651.345399,0.098998888,331543.4024
475,34666.38467,7593.958739,0.209121246,331543.4024
476,70070.352,5543.26946,0.42269188,331543.4024
477,95148.16219,4090.697886,0.573971079,331543.4024
478,111374.9805,3150.798633,0.67185762,331543.4024
479,129261.3599,2114.77332,0.779755284,331543.4024
480,144381.8043,1238.958107,0.870967742,331543.4024
481,148530.7067,998.6429566,0.895995551,331543.4024
482,152679.6091,758.3278066,0.921023359,331543.4024
483,147885.3219,1036.025313,0.892102336,331543.4024
484,145119.3869,1196.235413,0.87541713,331543.4024
485,142906.6389,1324.403493,0.862068966,331543.4024
486,141247.078,1420.529553,0.852057842,331543.4024
487,137005.9777,1666.18504,0.82647386,331543.4024
488,125020.2596,2360.428806,0.754171301,331543.4024
489,104367.9453,3556.66422,0.629588432,331543.4024
490,58084.6339,6237.513226,0.350389321,331543.4024
491,28581.32779,7946.420959,0.172413793,331543.4024
492,17517.588,8587.261359,0.10567297,331543.4024
493,15304.84004,8715.429439,0.092324805,331543.4024
494,5716.265558,9270.824453,0.034482759,331543.4024
495,5716.265558,9270.824453,0.034482759,331543.4024
496,6822.639537,9206.740413,0.041156841,331543.4024
497,9772.970147,9035.849639,0.058954394,331543.4024
498,16411.21402,8651.345399,0.098998888,331543.4024
499,34666.38467,7593.958739,0.209121246,331543.4024
500,70070.352,5543.26946,0.42269188,331543.4024
501,95148.16219,4090.697886,0.573971079,331543.4024
502,111374.9805,3150.798633,0.67185762,331543.4024
